"","genus_species","species","genus","publications","citations","journals","articles","reviews","years_publishing","h","m","i10","h5","logh1"
"4374","Nyctophilus_heran","heran","Nyctophilus",0,0,0,0,0,NA,0,0,0,0,0
"4375","Nyctophilus_howensis","howensis","Nyctophilus",0,0,0,0,0,NA,0,0,0,0,0
"4376","Nyctophilus_major","major","Nyctophilus",1,3,1,1,0,10,1,0.1,0,0,0.301029995663981
"4377","Nyctophilus_microdon","microdon","Nyctophilus",0,0,0,0,0,NA,0,0,0,0,0
"4378","Nyctophilus_microtis","microtis","Nyctophilus",0,0,0,0,0,NA,0,0,0,0,0
"4379","Nyctophilus_nebulosus","nebulosus","Nyctophilus",1,12,1,1,0,20,1,0.05,1,0,0.301029995663981
"4380","Nyctophilus_sherrini","sherrini","Nyctophilus",0,0,0,0,0,NA,0,0,0,0,0
"4381","Nyctophilus_shirleyae","shirleyae","Nyctophilus",0,0,0,0,0,NA,0,0,0,0,0
"4382","Nyctophilus_timoriensis","timoriensis","Nyctophilus",0,0,0,0,0,NA,0,0,0,0,0
"4383","Nyctophilus_unicolor","unicolor","Nyctophilus",0,0,0,0,0,NA,0,0,0,0,0
"4384","Nyctophilus_walkeri","walkeri","Nyctophilus",0,0,0,0,0,NA,0,0,0,0,0
"4385","Ochotona_annectens","annectens","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4386","Ochotona_argentata","argentata","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4387","Ochotona_bedfordi","bedfordi","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4388","Ochotona_collaris","collaris","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4389","Ochotona_coreana","coreana","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4390","Ochotona_erythrotis","erythrotis","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4391","Ochotona_fenisex","fenisex","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4392","Ochotona_forresti","forresti","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4393","Ochotona_gaoligongensis","gaoligongensis","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4394","Ochotona_gloveri","gloveri","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4395","Ochotona_hamica","hamica","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4396","Ochotona_himalayana","himalayana","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4397","Ochotona_hoffmanni","hoffmanni","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4398","Ochotona_hyperborea","hyperborea","Ochotona",1,1,1,1,0,2,1,0.5,0,1,0.301029995663981
"4399","Ochotona_iliensis","iliensis","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4400","Ochotona_koslowi","koslowi","Ochotona",2,25,2,2,0,11,2,0.182,1,0,0.477121254719662
"4401","Ochotona_ladacensis","ladacensis","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4402","Ochotona_lama","lama","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4403","Ochotona_mantchurica","mantchurica","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4404","Ochotona_muliensis","muliensis","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4405","Ochotona_nigritia","nigritia","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4406","Ochotona_pricei","pricei","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4407","Ochotona_pusilla","pusilla","Ochotona",1,1,1,1,0,2,1,0.5,0,1,0.301029995663981
"4408","Ochotona_roylei","roylei","Ochotona",2,58,2,2,0,28,2,0.071,1,1,0.477121254719662
"4409","Ochotona_rufescens","rufescens","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4410","Ochotona_rutila","rutila","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4411","Ochotona_sikimaria","sikimaria","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4412","Ochotona_sushkini","sushkini","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4413","Ochotona_syrinx","syrinx","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4414","Ochotona_thomasi","thomasi","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4415","Ochotona_turuchanensis","turuchanensis","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4416","Ochotona_wollastoni","wollastoni","Ochotona",0,0,0,0,0,NA,0,0,0,0,0
"4417","Octodon_bridgesi","bridgesi","Octodon",1,31,1,1,0,16,1,0.062,1,0,0.301029995663981
"4418","Octodon_degus","degus","Octodon",9,106,9,8,0,26,5,0.192,4,1,0.778151250383644
"4419","Octodon_lunatus","lunatus","Octodon",1,11,1,1,0,11,1,0.091,1,0,0.301029995663981
"4420","Octodon_pacificus","pacificus","Octodon",0,0,0,0,0,NA,0,0,0,0,0
"4421","Octodontomys_gliroides","gliroides","Octodontomys",1,2,1,1,0,3,1,0.333,0,1,0.301029995663981
"4422","Octomys_mimax","mimax","Octomys",2,23,2,2,0,11,2,0.182,1,0,0.477121254719662
"4423","Odocoileus_hemionus","hemionus","Odocoileus",124,2344,59,119,3,38,25,0.658,59,9,1.41497334797082
"4424","Odocoileus_pandora","pandora","Odocoileus",0,0,0,0,0,NA,0,0,0,0,0
"4425","Odocoileus_speleus","speleus","Odocoileus",0,0,0,0,0,NA,0,0,0,0,0
"4426","Odocoileus_virginianus","virginianus","Odocoileus",341,6614,132,308,16,37,42,1.135,167,12,1.63346845557959
"4427","Oecomys_auyantepui","auyantepui","Oecomys",0,0,0,0,0,NA,0,0,0,0,0
"4428","Oecomys_bicolor","bicolor","Oecomys",0,0,0,0,0,NA,0,0,0,0,0
"4429","Oecomys_catherinae","catherinae","Oecomys",0,0,0,0,0,NA,0,0,0,0,0
"4430","Oecomys_cleberi","cleberi","Oecomys",1,9,1,1,0,9,1,0.111,0,0,0.301029995663981
"4431","Oecomys_concolor","concolor","Oecomys",0,0,0,0,0,NA,0,0,0,0,0
"4432","Oecomys_flavicans","flavicans","Oecomys",0,0,0,0,0,NA,0,0,0,0,0
"4433","Oecomys_franciscorum","franciscorum","Oecomys",0,0,0,0,0,NA,0,0,0,0,0
"4434","Oecomys_mamorae","mamorae","Oecomys",1,10,1,1,0,20,1,0.05,1,0,0.301029995663981
"4435","Oecomys_paricola","paricola","Oecomys",0,0,0,0,0,NA,0,0,0,0,0
"4436","Oecomys_phaeotis","phaeotis","Oecomys",0,0,0,0,0,NA,0,0,0,0,0
"4437","Oecomys_rex","rex","Oecomys",0,0,0,0,0,NA,0,0,0,0,0
"4438","Oecomys_roberti","roberti","Oecomys",0,0,0,0,0,NA,0,0,0,0,0
"4439","Oecomys_rutilus","rutilus","Oecomys",0,0,0,0,0,NA,0,0,0,0,0
"4440","Oecomys_speciosus","speciosus","Oecomys",0,0,0,0,0,NA,0,0,0,0,0
"4441","Oecomys_superans","superans","Oecomys",0,0,0,0,0,NA,0,0,0,0,0
"4442","Oecomys_sydandersoni","sydandersoni","Oecomys",0,0,0,0,0,NA,0,0,0,0,0
"4443","Oecomys_tapajinus","tapajinus","Oecomys",0,0,0,0,0,NA,0,0,0,0,0
"4444","Oecomys_trinitatis","trinitatis","Oecomys",1,4,1,1,0,8,1,0.125,0,0,0.301029995663981
"4445","Oenomys_hypoxanthus","hypoxanthus","Oenomys",0,0,0,0,0,NA,0,0,0,0,0
"4446","Oenomys_ornatus","ornatus","Oenomys",0,0,0,0,0,NA,0,0,0,0,0
"4447","Okapia_erikssoni","erikssoni","Okapia",0,0,0,0,0,NA,0,0,0,0,0
"4448","Okapia_johnstoni","johnstoni","Okapia",10,195,6,8,2,25,6,0.24,6,1,0.845098040014257
"4449","Olallamys_albicauda","albicauda","Olallamys",1,6,1,1,0,6,1,0.167,0,0,0.301029995663981
"4450","Olallamys_edax","edax","Olallamys",0,0,0,0,0,NA,0,0,0,0,0
"4451","Oligoryzomys_andinus","andinus","Oligoryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4452","Oligoryzomys_arenalis","arenalis","Oligoryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4453","Oligoryzomys_brendae","brendae","Oligoryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4454","Oligoryzomys_chacoensis","chacoensis","Oligoryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4455","Oligoryzomys_costaricensis","costaricensis","Oligoryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4456","Oligoryzomys_delticola","delticola","Oligoryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4457","Oligoryzomys_eliurus","eliurus","Oligoryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4458","Oligoryzomys_flavescens","flavescens","Oligoryzomys",5,161,5,5,0,13,3,0.231,3,2,0.602059991327962
"4459","Oligoryzomys_fornesi","fornesi","Oligoryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4460","Oligoryzomys_fulvescens","fulvescens","Oligoryzomys",2,47,2,2,0,13,2,0.154,1,0,0.477121254719662
"4461","Oligoryzomys_griseolus","griseolus","Oligoryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4462","Oligoryzomys_magellanicus","magellanicus","Oligoryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4463","Oligoryzomys_mattogrossae","mattogrossae","Oligoryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4464","Oligoryzomys_messorius","messorius","Oligoryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4465","Oligoryzomys_microtis","microtis","Oligoryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4466","Oligoryzomys_moojeni","moojeni","Oligoryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4467","Oligoryzomys_nigripes","nigripes","Oligoryzomys",9,96,9,9,0,17,4,0.235,4,1,0.698970004336019
"4468","Oligoryzomys_occidentalis","occidentalis","Oligoryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4469","Oligoryzomys_rupestris","rupestris","Oligoryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4470","Oligoryzomys_stramineus","stramineus","Oligoryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4471","Oligoryzomys_utiaritensis","utiaritensis","Oligoryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4472","Oligoryzomys_vegetus","vegetus","Oligoryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4473","Oligoryzomys_victus","victus","Oligoryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4474","Ommatophoca_rossii","rossii","Ommatophoca",5,42,5,5,0,19,4,0.211,2,1,0.698970004336019
"4475","Ondatra_obscurus","obscurus","Ondatra",0,0,0,0,0,NA,0,0,0,0,0
"4476","Ondatra_zibethicus","zibethicus","Ondatra",19,289,18,16,2,42,9,0.214,9,3,1
"4477","Onychogalea_fraenata","fraenata","Onychogalea",19,396,15,16,1,21,8,0.381,8,3,0.954242509439325
"4478","Onychogalea_lunata","lunata","Onychogalea",0,0,0,0,0,NA,0,0,0,0,0
"4479","Onychogalea_unguifera","unguifera","Onychogalea",1,1,1,1,0,30,1,0.033,0,0,0.301029995663981
"4480","Onychomys_arenicola","arenicola","Onychomys",0,0,0,0,0,NA,0,0,0,0,0
"4481","Onychomys_bruneri","bruneri","Onychomys",0,0,0,0,0,NA,0,0,0,0,0
"4482","Onychomys_leucogaster","leucogaster","Onychomys",3,90,3,3,0,17,3,0.176,2,0,0.602059991327962
"4483","Onychomys_torridus","torridus","Onychomys",0,0,0,0,0,NA,0,0,0,0,0
"4484","Orcaella_brevirostris","brevirostris","Orcaella",49,469,33,44,1,23,14,0.609,20,4,1.17609125905568
"4485","Orcaella_heinsohni","heinsohni","Orcaella",12,274,8,11,0,15,8,0.533,5,2,0.954242509439325
"4486","Orcinus_orca","orca","Orcinus",134,3743,77,106,14,28,34,1.214,73,8,1.54406804435028
"4487","Orcinus_stenorhyncha","stenorhyncha","Orcinus",0,0,0,0,0,NA,0,0,0,0,0
"4488","Oreamnos_americanus","americanus","Oreamnos",187,2900,123,177,3,34,28,0.824,85,9,1.46239799789896
"4489","Oreamnos_harringtoni","harringtoni","Oreamnos",0,0,0,0,0,NA,0,0,0,0,0
"4490","Oreoryzomys_balneator","balneator","Oreoryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4491","Oreotragus_oreotragus","oreotragus","Oreotragus",2,2,2,2,0,2,1,0.5,0,1,0.301029995663981
"4492","Oreotragus_saltator","saltator","Oreotragus",0,0,0,0,0,NA,0,0,0,0,0
"4493","Oreotragus_somalicus","somalicus","Oreotragus",0,0,0,0,0,NA,0,0,0,0,0
"4494","Ornithorhynchus_anatinus","anatinus","Ornithorhynchus",49,1307,38,44,2,31,15,0.484,26,4,1.20411998265592
"4495","Orthogeomys_cavator","cavator","Orthogeomys",0,0,0,0,0,NA,0,0,0,0,0
"4496","Orthogeomys_cherriei","cherriei","Orthogeomys",0,0,0,0,0,NA,0,0,0,0,0
"4497","Orthogeomys_cuniculus","cuniculus","Orthogeomys",0,0,0,0,0,NA,0,0,0,0,0
"4498","Orthogeomys_dariensis","dariensis","Orthogeomys",0,0,0,0,0,NA,0,0,0,0,0
"4499","Orthogeomys_grandis","grandis","Orthogeomys",0,0,0,0,0,NA,0,0,0,0,0
"4500","Orthogeomys_heterodus","heterodus","Orthogeomys",0,0,0,0,0,NA,0,0,0,0,0
"4501","Orthogeomys_hispidus","hispidus","Orthogeomys",0,0,0,0,0,NA,0,0,0,0,0
"4502","Orthogeomys_lanius","lanius","Orthogeomys",0,0,0,0,0,NA,0,0,0,0,0
"4503","Orthogeomys_matagalpae","matagalpae","Orthogeomys",0,0,0,0,0,NA,0,0,0,0,0
"4504","Orthogeomys_thaeleri","thaeleri","Orthogeomys",0,0,0,0,0,NA,0,0,0,0,0
"4505","Orthogeomys_underwoodi","underwoodi","Orthogeomys",0,0,0,0,0,NA,0,0,0,0,0
"4506","Oryx_beisa","beisa","Oryx",1,6,1,1,0,5,1,0.2,0,0,0.301029995663981
"4507","Oryx_dammah","dammah","Oryx",23,231,20,20,0,44,9,0.205,8,3,1
"4508","Oryx_gazella","gazella","Oryx",15,152,13,14,0,37,7,0.189,5,3,0.903089986991944
"4509","Oryx_leucoryx","leucoryx","Oryx",42,767,29,37,2,28,15,0.536,20,3,1.20411998265592
"4510","Oryzomys_baroni","baroni","Oryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4511","Oryzomys_bauri","bauri","Oryzomys",2,60,2,2,0,21,2,0.095,2,0,0.477121254719662
"4512","Oryzomys_chapmani","chapmani","Oryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4513","Oryzomys_curasoae","curasoae","Oryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4514","Oryzomys_dimidiatus","dimidiatus","Oryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4515","Oryzomys_gorgasi","gorgasi","Oryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4516","Oryzomys_mexicanus","mexicanus","Oryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4517","Oryzomys_snethlageri","snethlageri","Oryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4518","Oryzomys_texensis","texensis","Oryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4519","Oryzomys_vegetus","vegetus","Oryzomys",0,0,0,0,0,NA,0,0,0,0,0
"4520","Oryzorictes_hova","hova","Oryzorictes",0,0,0,0,0,NA,0,0,0,0,0
"4521","Oryzorictes_niger","niger","Oryzorictes",0,0,0,0,0,NA,0,0,0,0,0
"4522","Oryzorictes_talpoides","talpoides","Oryzorictes",0,0,0,0,0,NA,0,0,0,0,0
"4523","Oryzorictes_tetradactylus","tetradactylus","Oryzorictes",0,0,0,0,0,NA,0,0,0,0,0
"4524","Osbornictis_piscivora","piscivora","Osbornictis",0,0,0,0,0,NA,0,0,0,0,0
"4525","Osgoodomys_banderanus","banderanus","Osgoodomys",0,0,0,0,0,NA,0,0,0,0,0
"4526","Osphranter_antilopinus","antilopinus","Osphranter",4,79,4,4,0,33,3,0.091,2,1,0.602059991327962
"4527","Osphranter_bernardus","bernardus","Osphranter",1,32,1,1,0,15,1,0.067,1,0,0.301029995663981
"4528","Osphranter_rufus","rufus","Osphranter",25,339,20,20,4,34,8,0.235,7,2,0.954242509439325
"4529","Otaria_byronia","byronia","Otaria",34,448,31,31,2,24,11,0.458,11,7,1.07918124604762
"4530","Otaria_minor","minor","Otaria",0,0,0,0,0,NA,0,0,0,0,0
"4531","Otaria_pygmaea","pygmaea","Otaria",0,0,0,0,0,NA,0,0,0,0,0
"4532","Otocolobus_manul","manul","Otocolobus",13,289,13,12,0,17,7,0.412,7,1,0.903089986991944
"4533","Otocyon_canescens","canescens","Otocyon",0,0,0,0,0,NA,0,0,0,0,0
"4534","Otocyon_megalotis","megalotis","Otocyon",6,190,6,6,0,26,6,0.231,5,2,0.845098040014257
"4535","Otolemur_crassicaudatus","crassicaudatus","Otolemur",4,103,3,4,0,24,4,0.167,3,0,0.698970004336019
"4536","Otomops_formosus","formosus","Otomops",0,0,0,0,0,NA,0,0,0,0,0
"4537","Otomops_harrisoni","harrisoni","Otomops",0,0,0,0,0,NA,0,0,0,0,0
"4538","Otomops_johnstonei","johnstonei","Otomops",0,0,0,0,0,NA,0,0,0,0,0
"4539","Otomops_madagascariensis","madagascariensis","Otomops",1,7,1,1,0,14,1,0.071,0,0,0.301029995663981
"4540","Otomops_martiensseni","martiensseni","Otomops",5,80,5,4,1,22,4,0.182,2,1,0.698970004336019
"4541","Otomops_papuensis","papuensis","Otomops",0,0,0,0,0,NA,0,0,0,0,0
"4542","Otomops_secundus","secundus","Otomops",0,0,0,0,0,NA,0,0,0,0,0
"4543","Otomops_wroughtoni","wroughtoni","Otomops",0,0,0,0,0,NA,0,0,0,0,0
"4544","Otomys_anchietae","anchietae","Otomys",0,0,0,0,0,NA,0,0,0,0,0
"4545","Otomys_angoniensis","angoniensis","Otomys",0,0,0,0,0,NA,0,0,0,0,0
"4546","Otomys_barbouri","barbouri","Otomys",0,0,0,0,0,NA,0,0,0,0,0
"4547","Otomys_burtoni","burtoni","Otomys",0,0,0,0,0,NA,0,0,0,0,0
"4548","Otomys_cheesmani","cheesmani","Otomys",0,0,0,0,0,NA,0,0,0,0,0
"4549","Otomys_cuanzensis","cuanzensis","Otomys",0,0,0,0,0,NA,0,0,0,0,0
"4550","Otomys_dartmouthi","dartmouthi","Otomys",0,0,0,0,0,NA,0,0,0,0,0
"4551","Otomys_dollmani","dollmani","Otomys",0,0,0,0,0,NA,0,0,0,0,0
"4552","Otomys_irroratus","irroratus","Otomys",2,34,2,2,0,24,2,0.083,1,0,0.477121254719662
"4553","Otomys_jacksoni","jacksoni","Otomys",0,0,0,0,0,NA,0,0,0,0,0
"4554","Otomys_lacustris","lacustris","Otomys",0,0,0,0,0,NA,0,0,0,0,0
"4555","Otomys_laminatus","laminatus","Otomys",0,0,0,0,0,NA,0,0,0,0,0
"4556","Otomys_latidens","latidens","Otomys",0,0,0,0,0,NA,0,0,0,0,0
"4557","Otomys_maximus","maximus","Otomys",0,0,0,0,0,NA,0,0,0,0,0
"4558","Otomys_occidentalis","occidentalis","Otomys",1,11,1,1,0,7,1,0.143,1,0,0.301029995663981
"4559","Otomys_simiensis","simiensis","Otomys",0,0,0,0,0,NA,0,0,0,0,0
"4560","Otomys_thomasi","thomasi","Otomys",0,0,0,0,0,NA,0,0,0,0,0
"4561","Otomys_uzungwensis","uzungwensis","Otomys",0,0,0,0,0,NA,0,0,0,0,0
"4562","Otomys_yaldeni","yaldeni","Otomys",0,0,0,0,0,NA,0,0,0,0,0
"4563","Otonycteris_hemprichii","hemprichii","Otonycteris",3,29,2,3,0,15,1,0.067,1,0,0.301029995663981
"4564","Otonycteris_leucophaea","leucophaea","Otonycteris",0,0,0,0,0,NA,0,0,0,0,0
"4565","Otonyctomys_hatti","hatti","Otonyctomys",0,0,0,0,0,NA,0,0,0,0,0
"4566","Otopteropus_cartalagonodus","cartalagonodus","Otopteropus",0,0,0,0,0,NA,0,0,0,0,0
"4567","Otopteropus_cartilagonodus","cartilagonodus","Otopteropus",0,0,0,0,0,NA,0,0,0,0,0
"4568","Otospermophilus_argonotus","argonotus","Otospermophilus",0,0,0,0,0,NA,0,0,0,0,0
"4569","Otospermophilus_atricapillus","atricapillus","Otospermophilus",0,0,0,0,0,NA,0,0,0,0,0
"4570","Ototylomys_chiapensis","chiapensis","Ototylomys",0,0,0,0,0,NA,0,0,0,0,0
"4571","Ototylomys_phyllotis","phyllotis","Ototylomys",3,22,3,2,1,10,3,0.3,1,1,0.602059991327962
"4572","Ourebia_cottoni","cottoni","Ourebia",0,0,0,0,0,NA,0,0,0,0,0
"4573","Ourebia_gallarum","gallarum","Ourebia",0,0,0,0,0,NA,0,0,0,0,0
"4574","Ourebia_goslingi","goslingi","Ourebia",0,0,0,0,0,NA,0,0,0,0,0
"4575","Ourebia_kenyae","kenyae","Ourebia",0,0,0,0,0,NA,0,0,0,0,0
"4576","Ourebia_ourebi","ourebi","Ourebia",9,60,6,9,0,12,6,0.5,2,3,0.845098040014257
"4577","Ourebia_pitmani","pitmani","Ourebia",0,0,0,0,0,NA,0,0,0,0,0
"4578","Ourebia_rutilus","rutilus","Ourebia",0,0,0,0,0,NA,0,0,0,0,0
"4579","Ovibos_moschatus","moschatus","Ovibos",16,184,16,16,0,30,8,0.267,8,4,0.954242509439325
"4580","Ovis_aries","aries","Ovis",1369,38527,509,1259,62,44,83,1.886,804,21,1.92427928606188
"4581","Ovis_burrhel","burrhel","Ovis",0,0,0,0,0,NA,0,0,0,0,0
"4582","Ovis_californianus","californianus","Ovis",0,0,0,0,0,NA,0,0,0,0,0
"4583","Ovis_gmelinii","gmelinii","Ovis",0,0,0,0,0,NA,0,0,0,0,0
"4584","Ovis_nahoor","nahoor","Ovis",0,0,0,0,0,NA,0,0,0,0,0
"4585","Ovis_sairensis","sairensis","Ovis",0,0,0,0,0,NA,0,0,0,0,0
"4586","Ovis_sculptorum","sculptorum","Ovis",0,0,0,0,0,NA,0,0,0,0,0
"4587","Oxymycterus_akodontius","akodontius","Oxymycterus",1,23,1,1,0,13,1,0.077,1,0,0.301029995663981
"4588","Oxymycterus_amazonicus","amazonicus","Oxymycterus",0,0,0,0,0,NA,0,0,0,0,0
"4589","Oxymycterus_angularis","angularis","Oxymycterus",0,0,0,0,0,NA,0,0,0,0,0
"4590","Oxymycterus_caparoae","caparoae","Oxymycterus",0,0,0,0,0,NA,0,0,0,0,0
"4591","Oxymycterus_dasytrichus","dasytrichus","Oxymycterus",0,0,0,0,0,NA,0,0,0,0,0
"4592","Oxymycterus_delator","delator","Oxymycterus",0,0,0,0,0,NA,0,0,0,0,0
"4593","Oxymycterus_hiska","hiska","Oxymycterus",0,0,0,0,0,NA,0,0,0,0,0
"4594","Oxymycterus_hispidus","hispidus","Oxymycterus",0,0,0,0,0,NA,0,0,0,0,0
"4595","Oxymycterus_hucucha","hucucha","Oxymycterus",0,0,0,0,0,NA,0,0,0,0,0
"4596","Oxymycterus_iheringi","iheringi","Oxymycterus",0,0,0,0,0,NA,0,0,0,0,0
"4597","Oxymycterus_inca","inca","Oxymycterus",1,6,1,1,0,5,1,0.2,0,1,0.301029995663981
"4598","Oxymycterus_itapeby","itapeby","Oxymycterus",0,0,0,0,0,NA,0,0,0,0,0
"4599","Oxymycterus_josei","josei","Oxymycterus",0,0,0,0,0,NA,0,0,0,0,0
"4600","Oxymycterus_judex","judex","Oxymycterus",0,0,0,0,0,NA,0,0,0,0,0
"4601","Oxymycterus_misionalis","misionalis","Oxymycterus",0,0,0,0,0,NA,0,0,0,0,0
"4602","Oxymycterus_nasutus","nasutus","Oxymycterus",1,3,1,1,0,3,1,0.333,0,1,0.301029995663981
"4603","Oxymycterus_paramensis","paramensis","Oxymycterus",1,23,1,1,0,13,1,0.077,1,0,0.301029995663981
"4604","Oxymycterus_quaestor","quaestor","Oxymycterus",0,0,0,0,0,NA,0,0,0,0,0
"4605","Oxymycterus_rostellatus","rostellatus","Oxymycterus",0,0,0,0,0,NA,0,0,0,0,0
"4606","Oxymycterus_rufus","rufus","Oxymycterus",2,43,2,2,0,12,2,0.167,2,0,0.477121254719662
"4607","Oxymycterus_wayku","wayku","Oxymycterus",1,23,1,1,0,13,1,0.077,1,0,0.301029995663981
"4608","Ozotoceros_bezoarticus","bezoarticus","Ozotoceros",37,646,31,35,1,37,11,0.297,13,3,1.07918124604762
"4609","Pachyuromys_duprasi","duprasi","Pachyuromys",0,0,0,0,0,NA,0,0,0,0,0
"4610","Paguma_grayi","grayi","Paguma",0,0,0,0,0,NA,0,0,0,0,0
"4611","Paguma_larvata","larvata","Paguma",14,279,14,13,1,23,6,0.261,6,3,0.845098040014257
"4612","Paguma_leucocephala","leucocephala","Paguma",0,0,0,0,0,NA,0,0,0,0,0
"4613","Paguma_leucomystax","leucomystax","Paguma",0,0,0,0,0,NA,0,0,0,0,0
"4614","Palaeoloxodon_lomolinoi","lomolinoi","Palaeoloxodon",0,0,0,0,0,NA,0,0,0,0,0
"4615","Palawanomys_furvus","furvus","Palawanomys",0,0,0,0,0,NA,0,0,0,0,0
"4616","Palawanosorex_muscorum","muscorum","Palawanosorex",0,0,0,0,0,NA,0,0,0,0,0
"4617","Pan_paniscus","paniscus","Pan",77,2325,52,65,5,38,21,0.553,45,6,1.34242268082221
"4618","Panthera_gombaszoegensis","gombaszoegensis","Panthera",0,0,0,0,0,NA,0,0,0,0,0
"4619","Panthera_spelaea","spelaea","Panthera",1,76,1,0,1,6,1,0.167,1,0,0.301029995663981
"4620","Panthera_uncia","uncia","Panthera",150,2388,66,0,0,38,29,0.763,64,12,1.47712125471966
"4621","Pantherina_griselda","griselda","Pantherina",0,0,0,0,0,NA,0,0,0,0,0
"4622","Pantholops_hodgsonii","hodgsonii","Pantholops",47,1199,38,43,4,30,17,0.567,23,5,1.25527250510331
"4623","Papagomys_armandvillei","armandvillei","Papagomys",0,0,0,0,0,NA,0,0,0,0,0
"4624","Papagomys_theodorverhoeveni","theodorverhoeveni","Papagomys",0,0,0,0,0,NA,0,0,0,0,0
"4625","Papio_japonicus","japonicus","Papio",0,0,0,0,0,NA,0,0,0,0,0
"4626","Papio_kindae","kindae","Papio",2,1,2,2,0,2,1,0.5,0,1,0.301029995663981
"4627","Papio_papio","papio","Papio",14,214,14,13,1,37,7,0.189,7,2,0.903089986991944
"4628","Pappogeomys_alcorni","alcorni","Pappogeomys",1,13,1,1,0,9,1,0.111,1,0,0.301029995663981
"4629","Pappogeomys_bulleri","bulleri","Pappogeomys",0,0,0,0,0,NA,0,0,0,0,0
"4630","Paracrocidura_graueri","graueri","Paracrocidura",0,0,0,0,0,NA,0,0,0,0,0
"4631","Paracrocidura_maxima","maxima","Paracrocidura",1,33,1,1,0,18,1,0.056,1,0,0.301029995663981
"4632","Paracrocidura_schoutedeni","schoutedeni","Paracrocidura",0,0,0,0,0,NA,0,0,0,0,0
"4633","Paracynictis_selousi","selousi","Paracynictis",0,0,0,0,0,NA,0,0,0,0,0
"4634","Paradidelphys_inexpectata","inexpectata","Paradidelphys",0,0,0,0,0,NA,0,0,0,0,0
"4635","Paradidelphys_parvula","parvula","Paradidelphys",0,0,0,0,0,NA,0,0,0,0,0
"4636","Paradipus_ctenodactylus","ctenodactylus","Paradipus",0,0,0,0,0,NA,0,0,0,0,0
"4637","Paradoxurus_cochinensis","cochinensis","Paradoxurus",0,0,0,0,0,NA,0,0,0,0,0
"4638","Paradoxurus_crossii","crossii","Paradoxurus",0,0,0,0,0,NA,0,0,0,0,0
"4639","Paradoxurus_dubius","dubius","Paradoxurus",0,0,0,0,0,NA,0,0,0,0,0
